Depth	d18O
0.07	3.19
0.17	2.71
0.31	3.73
0.38	4.38
0.57	4.27
0.62	3.56
0.81	4.03
0.86	3.58
1.03	3.74
1.13	3.68
1.29	3.34
1.4	4.35
1.55	3.55
1.67	3.02
1.81	3.13
1.89	2.76
2.07	2.89
2.14	3.18
2.31	3.97
2.38	3.76
2.51	4.04
2.65	3.97
2.79	3.3
2.92	3.68
3.1	3.83
3.18	4.05
3.31	3.42
3.41	3.69
3.57	2.99
3.64	3.3
3.81	3.23
3.86	2.43
4.03	2.71
4.14	3.19
4.29	3.28
4.41	3.46
4.59	3.21
4.68	3.5
4.81	3.86
4.89	3.98
5.07	3.75
5.2	3.17
5.28	3.81
5.5	3.34
5.6	2.52
5.7	3.01
5.8	3.99
5.91	3.7
6.01	3.93
6.11	3.82
6.27	3.76
6.71	3.4
6.77	3.53
7.01	3.47
7.11	3.22
7.28	3.44
7.61	1.59
7.76	2.05
8.21	4.44
9.26	2.95
10.01	3.94
10.11	3.5
10.21	3.66
10.31	1.95
10.41	2.47
10.51	3.32
10.61	3.24
10.73	2.28
11.21	2.71
11.31	2.1
11.52	2.67
11.62	2.59
11.71	2.36
11.91	1.86
12.1	2.41
12.36	2.24
12.71	3.37
12.81	3.37
12.91	2.99
13.01	2.84
13.1	2.75
13.21	2.88
13.31	2.86
13.59	2.87
13.73	3.06
13.89	3.27
14.8	3.21
14.9	2.58
15.1	3.7
15.33	2.72
15.57	3.1
15.68	2.45
15.88	2.63
15.98	3.52
16.1	2.77
16.3	4.27
16.4	4.09
16.5	4.09
16.6	4.32
16.8	2.94
16.9	3.18
17	3.16
17.09	3.1
17.26	3.55
17.5	3.71
17.7	2.8
17.8	2.84
17.9	3.51
18	3.62
18.1	3.97
18.3	3.56
18.4	2.69
18.46	3.28
18.56	3.93
18.88	3.91
19	2.91
19.07	3.73
19.2	2.15
19.31	2.62
19.4	2.92
19.5	2.6
19.6	2.48
19.76	2.48
19.91	2.92
20.01	3.02
20.12	3.4
20.2	3
20.3	2.79
20.4	2.53
20.48	3.36
20.6	2.9
20.67	2.75
20.81	2.05
20.9	2.28
21.1	3.32
21.34	3.42
21.54	2.36
21.6	3.08
21.7	4.17
21.8	2.6
21.88	3.78
22.07	3.12
22.3	3.71
22.4	3.54
22.5	3.74
22.6	3.73
22.66	4.18
22.8	3.45
23.2	2.3
23.3	2.28
23.5	2.74
23.57	2.44
24.4	2.12
24.5	2.61
24.61	2.37
24.7	3.25
24.8	3.63
24.87	3.07
25	3.56
25.22	3.67
25.32	3.67
25.4	3.76
25.5	3.21
25.59	2.56
25.7	2.84
25.78	2.64
25.9	2.81
26.01	3.33
26.11	3.36
26.21	3.37
26.32	3.02
26.51	3.11
26.72	2.99
26.81	2.93
26.9	2.86
27	3.47
27.09	3.14
27.21	2.52
27.28	3.09
27.41	3.25
27.51	3.21
27.61	2.93
27.78	3.07
27.87	2.9
28.11	3.24
28.21	3.48
28.31	3.39
28.41	2.91
28.91	2.7
29.21	2.99
29.3	3.12
29.37	3.34
29.51	2.57
29.71	2.42
29.9	2.67
30	3.15
30.09	3.25
30.19	2.88
30.28	2.9
30.4	3.58
30.51	3.14
30.61	2.54
30.71	2.94
30.81	3.36
30.87	3.23
31.01	3.45
31.11	3.25
31.22	2.98
31.31	3.21
31.41	2.92
31.51	3.09
31.69	3.07
31.78	2.86
31.91	3.15
32.01	3.39
32.11	3.6
32.21	3.43
32.29	3.02
32.37	2.21
32.47	2.9
32.71	2.29
32.81	2.41
32.9	2.93
33.01	2.84
34.01	3.1
34.13	2.36
34.21	2.59
34.31	2.88
34.41	2.85
34.47	2.53
34.61	2.9
34.71	3.54
34.9	3.37
35.01	2.97
35.11	2.96
35.3	3.06
35.39	2.89
